name	mbid
The Cramps	96c1edac-1011-4cb8-882c-27248de35071
Poets of the Fall	482a5456-7d8a-4366-a2e9-6f38853df632
Gonzales	f7805d56-9cca-4476-b4c2-da2e5c03c150
Françoise Hardy	d2a79d20-1304-47fd-a998-b4fe1ec78373
Gilberto Gil	cf6b70f6-2616-481c-912c-0263cabfc974
Starset	edf078bd-ab50-477a-9e3d-f4c0c1d3470b
Sparklehorse	45be8e20-3c3c-4e78-98f0-b5bdecf2f703
New Politics	e1062c06-50de-4475-95df-edaccbddb487
Family of the Year	1a4931bc-5c9a-4ddc-88d9-948566c5e370
10 Years	b18bc9c4-6f22-4f1b-a918-e9c86a39fe7a
We the Kings	6ec79457-b06b-4e3b-83f9-9b26fc7a99bc
Have a Nice Life	70923a5d-d3ba-4ef7-9064-ea5f709aa076
Dorothy	d60b3cac-e434-469d-8965-ead164d82a3e
3OH!3	125948ec-7f91-4d1a-8b83-accbf50fae3d
Mark Knopfler	e49f69da-17d5-4c5c-bac0-dadcb0e588f5
She Wants Revenge	f434ae2b-b203-490d-a8ac-aa9cd51c0e73
Andy Stott	ecf5ab37-019f-4cc1-9fdc-218de6a41b65
Marillion	34466222-65e4-4766-8ed0-01b751fe96c7
Todd Rundgren	1a9a8ca0-ea8e-4e9e-96aa-288155bb2c5d
Zемфира	cec59910-2d12-46ec-8e39-85ca06acb0ed
Blind Pilot	215f057c-fb64-4b27-abf2-1871e71912d9
Machinedrum	d1785218-d8f4-4a83-a33d-8cf737eef918
Isaac Hayes	a2361c7d-ddb6-41c1-a9a0-be09fbbb8d21
Ludmilla	ecd5421a-864f-494a-adc4-a14dd9f0336e
Ginuwine	9e5fd95d-c0c1-412c-be11-06e7fbe99556
Emerson, Lake & Palmer	ad996aef-cc1c-42ac-af5c-619c370f4b8a
Wilson Pickett	fc6214b3-6d82-4803-be74-01ece1723e42
Jeff Beck	a6339659-c879-4f88-9908-206d47963e29
Seventeen	7d35e85a-8f73-4481-9c2b-24e142ed2307
Lucius	9e233b0e-9e9d-4865-9d66-18fbcaf02bd8
Darude	9ffad8aa-b671-4a9a-a527-a95bdaaa0ec4
Madison Beer	749ef494-8518-4b49-b685-63d8e728d25c
Édith Piaf	4f8ef4a3-40fa-46b5-8773-97686a8424f4
Shabazz Palaces	6462c4f6-6f69-4636-a835-02eebe81c90f
Michael Sembello	fcde7037-181e-437f-9417-60a38958c0fa
The Story So Far	bc303c9e-3ffb-49ca-acf1-088ef4d46ed7
José Feliciano	3c004c98-aab6-4b63-a2df-e07c98e73b0a
Psy	f99b7d67-4e63-4678-aa66-4c6ac0f7d24a
Carrie Underwood	70f0e309-5418-49b6-a130-666e2f76eecd
Slash	ef2533cc-e8fa-4ba9-96a1-5a516e5bf850
Lil Dicky	3268f062-6e76-480a-a384-e1dd2a276afb
Velvet Revolver	3a528006-1429-47f4-ae9b-2ea95343e16a
Smokey Robinson and The Miracles	6a4c2d34-7f7f-4f87-b17f-b5540aa840db
Okkervil River	9fa07bb4-8312-4cd7-a19a-4fdbc5797148
Periphery	a0cef17a-4574-44f4-9f97-fd068615dac6
Phillip Phillips	838483d3-a803-4194-9754-ad634fba8553
The Platters	3fb55c03-3ad9-4341-8d0b-7c4c49aefca0
J.J. Cale	4b0be624-6b87-47e8-bbf0-588a2c6c0439
Hiss Golden Messenger	aa0b8b75-714f-465e-9d66-c54c17247f6f
Home	833f9a25-2384-4cc4-9137-d85df89c8a8f
Mando Diao	ea854cc1-13fc-4fd0-86a5-d2c7dba06764
SHINee	70e5098b-c4ae-4cd7-9799-3c1b9b57c753
Gabriel Fauré	fa19a8b6-e7f4-40d4-af15-7a7c41ac7d8f
Rupert Holmes	3e7ef7ed-18c1-436d-b946-7e7e63ace408
Madlib	ea9078ef-20ca-4506-81ea-2ae5fe3a42e8
Canned Heat	815a0279-558c-4522-ac3b-6a1e259e95b5
Carbon Based Lifeforms	8229a8f1-b315-4fae-af57-b3eb71efdaf4
Falling in Reverse	e56ab1ae-1cfa-4d0e-b33b-af31bff677c7
Lazerhawk	b9e46d1a-9068-4615-9200-90b3d5eae68b
Songs: Ohia	1305bd7e-27ef-4236-ae87-0a7d435234ca
Hey	d24c555c-318d-4fa3-bcf9-a250475cf0af
Belly	c118bc97-11a7-41dc-a55e-48c3bcf22ac2
Mr. Mister	5c01e170-1302-4e75-a10c-d9e440b0c68f
The Piano Guys	322d2e0e-7df2-4208-a46c-26cb6c60ba56
Bananarama	84d06499-0643-46b8-9e1f-45f743a53f5e
Chad Lawson	1541678f-3ad3-48a7-9475-8ca43dacadcc
Winner	acb2191f-0f55-4ec6-b7ff-ce73dea50f3e
현아	72e54f6a-baab-46e4-9b74-8b481724ac99
Billie Marten	f5d276c8-8407-45c0-8b1c-4e43c6694fa9
Mew	fa927f59-d443-418a-b741-e557208aaf09
Underoath	674a7e8c-9682-419a-8e05-2358e28b5359
BABYMETAL	27e2997f-f7a1-4353-bcc4-57b9274fa9a4
Lemon Jelly	4cbbf0d6-6c78-4e3d-ab25-91b13603cf7c
Gerry Rafferty	563201cb-721c-4cfb-acca-c1ba69e3d1fb
Gary Moore	a8806b5c-3ee0-4277-94d3-1a5427a7707c
College	d41396da-ed4b-4d0a-a902-d4bcd39cef62
Roger Waters	0f50beab-d77d-4f0f-ac26-0b87d3e9b11b
Scott Walker	99524243-dc2e-4bf3-82c0-72395391d21f
League of Legends	9243bdc6-c518-4520-9100-1c2fbd9e5835
Camera Obscura	ef43cee7-13f5-4d10-844e-879aba3d8b19
Surfer Blood	f11ab2aa-4a60-49b2-b37b-505a05b5d179
Tim McGraw	7e5cfc9a-e9e1-46f1-b81a-861b12049488
Eddie Money	0e990816-cb3e-4930-a2eb-77909e42cd66
Cansei de Ser Sexy	23b58ea2-1cc3-468a-9e76-5027e196e851
Lewis Watson	d50e4ef6-a482-44a8-922a-fb3102f86672
Caesars	2f1e4ada-2b9a-4834-90fa-88d61b73082f
Lin-Manuel Miranda	925c7673-0e85-410f-b7e4-d9705a7aa619
Frightened Rabbit	dc21d171-7204-4759-9fd0-77d031aeb40c
Procol Harum	44119570-4d53-46e7-a447-bd18608c28d8
Daniel Powter	32cfbaf8-87aa-466b-9c1a-331ad9075ea2
Plaid	7e54d133-2525-4bc0-ae94-65584145a386
Little People	b81067ec-5d28-48c0-92e0-c5fcc5bcc36a
Annihilator	ccb77c78-ffc3-4790-9006-61f2277e9c91
Sevendust	52b9e109-44a0-45eb-a197-226c4abab232
Luke Bryan	aab35942-f176-4f77-bbf9-1d6aa98ccf3f
Fruit Bats	e3f139c7-11bc-4803-82be-2bac85ca3c61
Lion Babe	c9dda914-1eb2-4762-8006-208010b89ee3
Hundred Waters	49d461f0-3abf-422e-9569-8813e90074d7
If These Trees Could Talk	514207ca-6f2d-4736-975a-0cbc2349958e
Keith Urban	f45da029-7b00-4bf3-962c-0eeb20309cc4
The Orb	42c14c80-bd17-47e4-9bb2-a35897638c4d
Giorgio Moroder	38dd6337-19ae-4793-ab4b-313eff523457
Rilo Kiley	eaf6a7ca-105d-4a94-ba02-8c3e4040319a
Mark Lanegan	a9126556-f555-4920-9617-6e013f8228a7
Darkside	f03994e9-a05d-4a70-b43f-51a6f5e39c23
Madeleine Peyroux	7f260b9c-bea7-469b-9ba8-0daec7d2c85c
Black Lips	e940d7a3-01d0-468c-86ea-5dc4d89dcf80
The Drifters	bd26fb86-61e7-4ac4-a5e0-e15108ab95f4
Salt-N-Pepa	26bcd35d-56a3-4e4d-8ad7-7bc5787c3af1
Slow Magic	20cb03e2-acfd-439f-9db2-ce8fcc67b220
Saosin	47b8b42a-96e8-46fa-9ea6-70c5136ae971
Low Roar	2921ca1d-206e-411a-8d2e-e12494dcfa9a
Alexisonfire	bc1c8f3f-6f36-4086-a470-87ed813dd429
UFO	f6b037df-35e8-4ef5-b59c-5634de1b44d4
Mario	fc36cc64-25c3-4612-9394-88d9a8f62cc7
Portico Quartet	0e6e5a3e-b5cb-45ff-97f4-c23c88efc563
Dan Croll	480801c6-bd47-4d0d-b9fc-c20289529760
Modern Talking	98913495-8867-43b3-aa8d-db88ee4d4cdc
Woods	42a1253e-0efc-45e8-b627-ff802fb9e9ee
Basement	a8c7ff7a-ebc0-42c7-8828-475decf0ccdd
Blossoms	bdc343bd-1c45-4a5d-b956-c4429f3dbba5
Fidlar	6910222b-74c2-48fc-8c13-a6b88cc28fc0
Dawes	91f635ba-ccd8-46dd-8afd-fcf529dd62f5
Barbra Streisand	56cd15a1-0d74-438b-8244-c96ffe1cae03
Ayreon	7bbfd77c-1102-4831-9ba8-246fb67460b3
Gabriel Garzón-Montano	4cc212e1-0c06-4675-9c8b-bf6c4fb05769
Vanessa da Mata	f3580347-b84a-47d8-b86e-cad642322a47
Jens Lekman	41aa2734-ec86-4197-a074-d44886e7da8d
Randy Newman	da7bb7d8-557d-4635-9ca1-e6e985525bd5
Switchfoot	ff865aa0-4603-4f79-ae8b-8735332e2cfa
Angels & Airwaves	05071a7e-e71c-4306-a509-591cd3686893
Thompson Twins	228af6b5-f691-4ed2-a63b-10cc6fcc1144
And So I Watch You From Afar	0fb7d725-4dfd-45d2-944c-6ffa375a142d
The Black Dahlia Murder	21f3573f-10cf-44b3-aeaa-26cccd8448b5
Jean Michel Jarre	e33ae687-9a7d-4979-8f0b-1526a745f781
Sophie	f79d1239-0723-4a0c-9858-be69961945ee
Ja Rule	b504f625-4ef6-4a5a-81e8-870a61e8dc9c
Donny Hathaway	3f6ae36d-ffdb-40cf-98e6-8023cb1c41c9
Isis	a892235b-2acc-446f-9f2e-0370c920310c
GusGus	f5cff7b2-b19d-4934-8525-b17248b30ab3
Tonight Alive	712dbd18-d8fd-4bd0-a5b5-edb9577c493f
Brandon Flowers	5b9dc76b-8574-4cb5-9496-ab1bc0d35c29
Volcano Choir	7d57bab8-3c1f-4c91-8dd2-dd51c89155a2
Tokyo Police Club	35a6a353-b186-4c13-a264-d18d5e2ce853
Deafheaven	f4ccf6c5-ad41-4f8f-bb9e-6e2c6ad23302
The Arcs	a24d745c-6002-445c-bb4c-db1c9b3fdce6
Vengaboys	90c7177f-4be5-413d-aabd-d228934c2b9b
Fuel	f3a278e2-0b20-4f99-8acd-0931df3cbffd
Criolo	51af0b6a-083a-4da7-99ee-3a94843269c2
Grand Funk Railroad	103241b0-6adf-4b4f-9cff-5c87459f61a4
Novos Baianos	7b543eba-995a-4c30-a37e-f8cac424f167
Pete Rock	39a973f2-0785-4ef6-90d9-551378864f89
Shpongle	ffe9ec08-6b6b-4993-9394-e280b429dbfd
Boys Like Girls	d6e65033-b56a-49df-8744-6fc3ffd75edd
Zaz	e3214827-bd09-4d53-a88c-893d61556352
AronChupa	76b09967-a03f-4704-aaf4-e8d65ee02271
Trent Reznor and Atticus Ross	bc880664-6751-4998-984d-ebdbff15d229
Sheppard	6390e20f-bacf-474e-954e-5b12da73350e
Arthur Russell	f43370e3-6d86-44e7-ae4c-ca098962dcd0
Flor	70ac7e65-fe55-49af-8f4c-aab263d4a61e
Connan Mockasin	5e290025-aca1-4035-b26d-bd36e105eb52
Ne Obliviscaris	75359245-49cf-4991-932f-e078408481f2
Reel Big Fish	5e5480be-eded-44ad-9c45-f6136ec2f5db
Queensrÿche	deeea939-7f89-4762-b09f-79269cd70d3b
Still Corners	ea5493df-b8d9-4c89-bd5b-6c4aeba7a0ac
BJ The Chicago Kid	112beffb-1adc-488b-8d61-7b2ab3475d52
Dr. John	fe0e1895-aa84-47d9-8e5b-7930fc20709b
Avantasia	2ecbc483-dee4-442f-8ce7-f3ab31c73f87
Baxter Dury	50df8a7c-ca0b-47c8-98e5-d27a57e04073
Slaves	f7a98893-ae1a-4ad0-94ce-c4355d0b8e6d
Open Mike Eagle	4508a423-daaa-4d43-a839-aa1a9be88a9c
PUP	7c6a545e-7395-4bc5-81b3-199ca46ead04
Moose Blood	c649f061-c881-4cdb-9812-736b4f04b4b8
The La's	ff3e88b3-7354-4f30-967c-1a61ebc8c642
Mono	ffe02aed-ef7e-4736-a186-c2f1dd55ce8d
La Dispute	2ec89bcc-5bf9-4d2a-ac5e-44b7496d115a
The O'Jays	8153c6ef-026c-481f-b081-974f2c948d9f
Social Distortion	e1e05cce-3922-44e1-8f20-015abe5e309d
Skank	b4eec7b8-cf07-46fa-a1d4-cc8f083b49d3
Joe Walsh	c6f5969f-1f65-465c-8603-ec2d1e31e39d
Kiesza	87ff5ccd-64cd-45d6-bba3-ba2647e85d74
The Everly Brothers	091ec508-877f-4e3c-92a3-10903bbbc7ad
CocoRosie	e162b2eb-6a42-4240-8c1b-c94d9a0acb73
Mercury Rev	7b1cf87e-c54f-4abc-893d-90245a31900d
Riverside	f554c686-ead0-42ef-9deb-3a42f7199196
John Travolta	94f4c61e-5cf3-4cba-ab3e-9bd5be99f6ab
The Pains of Being Pure At Heart	46f4e349-ddec-4131-9367-91b630a821d0
White Zombie	cfe572bf-840f-4bed-934a-f69f4b1e90d4
Os Mutantes	a3212186-5da5-4e84-a935-6952b3e14921
Midlake	da90b5da-349e-4906-a0b4-805f5e46190d
Calexico	5e372a49-5672-4fb8-ba14-18c90780c4f9
Liars	03098741-08b3-4dd7-b3f6-1b0bfa2c879c
Alan Silvestri	f4c53778-e48d-4da4-9ddd-cc007f715d64
MC Hammer	cba94150-9113-4017-acc2-a8cc0313a084
Bathory	d292b4cd-37bd-4a88-a823-8710f273cc31
Francis and the Lights	d1073d49-539c-46b9-9b79-597b232a9a3c
Rascal Flatts	6e0ae159-8449-4262-bba5-18ec87fa529f
Boris	b46277a8-5982-4340-a5a3-4e883d6103a8
Pain	d28c862d-c6c9-43bb-995e-eb6fa198be9e
As I Lay Dying	ba147ea0-60c4-4a40-9da6-0d5c2b2e7b03
Bobby Helms	502b3244-0f7d-470c-99e9-b17fe6bcaabf
GZA/Genius	550cb78b-4995-4873-baea-76ef265531f5
Squarepusher	4d86ad4e-28d8-4e9f-8cf4-735c57060fdc
Super Junior	a13898e2-e488-498e-a89c-d0e920f74d4d
Thomas Bergersen	152f56df-321c-45d9-8fe0-6076c9b45b08
Mayhem	ec277bdf-319f-4097-8d2f-39a94f2ea575
Powerman 5000	0a41f86c-ced1-44e0-95a2-5c8b2368ab1d
Tim Buckley	8546949d-f46c-45ab-8391-85b26dda6b65
Fuse ODG	abe41c91-3587-474c-8953-d6034d395a0a
Gogol Bordello	f47fc54d-b334-4321-8218-00c5b11d4dd1
Jain	3e3c6d99-a83f-4ba9-a7df-9d25eac0565d
Screamin' Jay Hawkins	185af318-55c7-405f-8b00-0fa308e56da9
태연	2b786fb3-a116-4163-9b65-cf56f03c8a7f
IU	b9545342-1e6d-4dae-84ac-013374ad8d7c
Roberta Flack	5298bbcb-7330-49bf-a780-2d757f10a20a
Gary Jules	3d65bead-6eae-4012-8665-d5f593ea4a62
Wings	f64a18dd-af21-4efe-bf78-3a6a8c829702
Delain	3b0e8f01-3fd9-4104-9532-1e4b526ce562
Harry Gregson-Williams	8974da95-e631-45aa-8fd7-aa0c2795f997
Zac Brown Band	507226f4-0842-4f43-950e-81a7017230ec
Kelsea Ballerini	779d1126-e48c-43f2-8b51-005f3b116d7e
Cherry Glazerr	64a0c404-58af-4083-8fc6-a6725ef02ecb
Northlane	f4e44995-1890-42a0-a6c1-9185b71655fa
Mindless Self Indulgence	44f42386-a733-4b51-8298-fe5c807d03aa
TheFatRat	7d3ec1fb-c3f1-4853-915e-871c0718eae4
Antony and the Johnsons	90cc2464-234e-4da0-b39b-576f36e633bc
All Saints	a371601f-c184-4683-806d-2eb35e88f0d7
Desire	d4c44722-d8e2-43a3-b5f6-b4648462310b
Everclear	3604c99d-c146-4276-aa0c-9376d333aeb8
Kenny Rogers	c3d14b41-a48d-488f-bfed-ce0597bb0b1f
Ducktails	75d6cf84-78ed-4908-9eb8-9aabf580155e
Chinese Man	0837d2bc-ceb6-4512-9490-b30f5c0390fa
Jurassic 5	11c6b106-1c1f-429d-8407-b1ee155d7f72
Grace Jones	b1c124b3-cf60-41a6-8699-92728c8a3fe0
Warrant	a00df488-9c2c-494a-a46c-840cb153302a
Airbourne	5365f55c-b1e1-48f9-b09f-078f7a14cb1f
Nujabes	1595addf-f76b-450a-a097-af852ff35f27
Soulja Boy	29eead4d-3793-4625-8727-c03edbb38b8b
Dave	c7740223-c657-4b0a-a0a4-b8349169e760
Milo	d2fae79c-3bdc-4ff8-a961-ac9c8768dc27
Blitzen Trapper	a186c93d-0f30-4c56-9265-98c0eba19242
The Menzingers	3071d829-b9ca-4499-b4f5-74d6d8531aed
Mystery Jets	0f8bd5a7-c915-4e00-a035-fe3969e9a9b1
Nick Hakim	21e8f8ef-00d2-4748-be00-451f1f5dfcaa
Steve Jablonsky	c8dbc2ee-66f2-4fe6-8d7c-8b958bc97d99
Céu	7739f53a-f809-48a3-942a-fbea493f0a17
The Church	4fcb7864-42dd-4dcf-b269-6da0d9042956
Wye Oak	3c8ff4c9-b5b9-4e78-ad9d-5157c323de24
Saint Etienne	3997d4a6-c2bd-4191-8406-eb07f0abb5d2
The Wallflowers	d9c90718-d54d-4ccf-a92e-37a5415ce299
Sparks	f319b57a-a494-40f6-a467-3d196d3484e6
Happy Mondays	01f4fb92-6bf0-4de5-83dc-3fe194e763bf
Mitch Murder	5a2b9dd6-b605-4f90-9b08-fa4f54e40330
The Amity Affliction	0bfb9d2b-e732-4f28-b2fe-e1d3db9665f1
Robert Schumann	3cd3882c-00f8-4362-a0c2-ad89ed248533
Yppah	5805761c-fa24-40e5-bb79-295a64195bf7
Relient K	a49b5d41-7399-49ef-bcb8-a5779a30d2e9
Girls Aloud	a0b2f210-cd3a-453d-937d-e4f2658d17c7
Anna Kendrick	5c3dffd4-dc80-4331-a98e-101046d6b747
Fickle Friends	2520d6eb-fe07-4403-bb99-7f7bfd68b701
Carcass	d50a4b89-ff1f-4659-9fde-f76f8d5b3c89
Natalie Cole	eb45032c-80da-469c-be20-1d09f08ef37f
Boyz II Men	b42eca0f-9381-43db-badb-1cba080a7dc2
Dinah Washington	d385947d-c00d-4311-9cf1-a032a1d4040b
Yuck	9929a375-ccf4-4b8c-9b13-0026393fcb84
Air Supply	df9a1914-7fad-4900-bdd4-d7811712a2a8
The Bloody Beetroots	30d639db-5c8f-494e-a937-460a4b67f3b4
Fionn Regan	1a74972b-82b9-49ba-9dcf-ca7cdaee4fa5
Кино	064db6e8-fdfb-4acb-a327-fc2de75b37de
Haywyre	a2655283-a2b6-493d-843b-dd0995ac401e
Hinder	b2704b11-9e3f-4785-abbd-4191653113a8
WhoMadeWho	e731ab08-45c4-4e98-a1e4-7a16462c9cfb
Suicidal Tendencies	e9e2a634-984f-4c10-bf7b-7970179e1ef1
Hot Chocolate	a749130e-c2d8-4a7c-b740-908ea4574961
Orelsan	6cad3ce5-6380-4594-a8da-ae7d273b683d
Seu Jorge	c73d651d-87c9-4c5e-8abb-4ec9c4077241
M|O|O|N	162c7a95-9b96-4b7a-bac2-6f2c2e2357e7
Minutemen	d4ad0149-d8ae-4105-8009-0221fce9ff35
Soil	b82cca8e-c183-413f-a60b-12bf0c229433
Kero Kero Bonito	5e284bdc-3774-41dc-b5e2-b125d0349acf
Veil of Maya	32e740e5-95ea-42e3-b5e2-29f6630488e4
Frankie Valli	3f64d38c-1ad4-4fb0-941e-7f4b51d4c9e6
The Lemonheads	58a53082-a629-4ff1-a44d-7492d6f6e8fb
Tulipa Ruiz	883cbd06-7ed2-4c5f-a5c0-8ea7792b4655
DevilDriver	1aded574-9e16-4648-861a-24fd6f1c309e
Mndsgn	275f0cb3-6390-429d-92aa-3e3d0a12d8d8
Rainbow Kitten Surprise	ab4e7869-86f5-455e-b52c-c89d7664c07b
Jeremy Soule	f413369d-d72f-46b9-8744-2d09344a9c6a
Loscil	4f2c565b-ac40-4678-ba61-4fcf3b97edbc
Joan Baez	92d37892-6186-4459-9cc1-f0dde57652d0
Felix Mendelssohn	0e85eb79-1c05-44ba-827c-7b259a3d941a
Simian Mobile Disco	69ec6867-bda0-404b-bac4-338df8d73723
Django Reinhardt	650bf385-6f6d-4992-a3b9-779d144920a4
TesseracT	f1ec4765-e5da-4591-8b50-a8ff9627dda8
Chumbawamba	7b7b1e6f-e73e-41a0-9d72-8f0b30c6992d
Noize MC	a0c5737e-da6d-468f-a78e-19146494f1db
Public Service Broadcasting	93834e82-3a0b-4ec2-a2e4-6eca0a497e6d
John Cale	72c090b6-a68e-4cb9-b330-85278681a714
Motionless in White	1c5b9bd6-76e8-4fe7-a6df-3bc0b5a452cc
Danger Mouse	4b356f05-bcc2-4544-925b-fd9a1bf708be
Say Anything	ee90d1b3-a4e2-4d18-9092-111d856e7e7a
Tribalistas	a27207ee-a79e-4887-aa65-e644d2702f5e
KMFDM	45074d7c-5307-44a8-854f-ae072e1622ae
Eve	f4464a44-3153-4c64-893c-a9d23fc93925
Howlin' Wolf	ca5b38c2-f39d-45a4-ad3d-daf4448846ef
The Meters	851827d6-ae31-4093-a166-1420cac610a4
Two Steps from Hell	da02dddc-60fa-4ca4-88bb-8012598f1f86
The Jon Spencer Blues Explosion	d1ab8ca8-fb9f-4e78-a422-3cd5406dc0b1
Sunrise Avenue	fa57d5dc-bcfa-40ea-9638-3d3cd89d1258
Café Tacvba	c2b37a39-c66a-44b2-b190-a69485ae5d95
Fujiya & Miyagi	41a94033-8b12-4c60-a22c-38c78801e363
The Hotelier	af63ec4d-9fe4-4001-bcb6-8dd160ee6451
TV Girl	38f0c7ac-46eb-49ca-b3ab-c785ccd05a60
Touché Amoré	ea367e3c-4c74-460b-8a99-bbbb9b1ad5cf
Camel	fcacd851-fce5-4715-8d77-3750943384ca
Chad VanGaalen	d5c5c11b-153d-4f28-9525-db5ec1bfe0ad
Darkthrone	af8fd97c-db72-4e30-b2aa-30ebd0c4f1a0
XXYYXX	0fd82861-8184-4b6e-a6b1-f2093e2b3163
Taemin	89730948-e665-460d-a6e9-3a1df288c9b6
Otto Knows	ea745294-9bcd-4d41-99ee-ae4ec9d0438e
Dexter Gordon	cc1588e1-5ba3-45a6-b80c-b31035c89339
múm	2b64e811-cbcd-45f7-b29d-296444cad4f1
SoKo	c0dd8604-9b6d-4a2c-999d-be7acef71b75
Village People	f19d3d49-be22-4ca6-9903-64d86984fbf2
Actress	a7471c4a-da27-4868-a8c6-5567eab382fb
Yuna	c58c7817-420d-4268-bccf-f3d90565e2e6
Maybeshewill	62495254-237e-4e9e-8ffb-31fede562cfd
Rival Sons	2aff9c10-2145-4851-a656-898aeb434ad5
toe	bba5b8aa-02d7-453c-99fd-4f2a45987afd
Mallu Magalhães	37e65fdc-f26c-444a-a78b-5157fb071213
Bachman-Turner Overdrive	7a3b3f80-04b8-4968-b432-fbcd3f350716
Adelitas Way	6ae6a016-91d7-46cc-be7d-5e8e5d320c54
The Knack	ac045e87-bbe6-442d-981b-7279fd8f483a
Sunny Day Real Estate	86b24e8f-a4d9-4c84-83ee-fde0d14ad9fa
The Handsome Family	195ddaa1-f1e4-4960-a107-58d26cb058a2
Darren Korb	a7e3c900-1c91-444c-9fce-77d230e5791b
Dionne Warwick	6784ee31-6d79-4a37-9e1f-01d6ef31940e
Burl Ives	086c1936-9eaa-4091-b140-ad33a51a3b71
Daniela Andrade	a70bb21e-f84f-4343-978c-346a2c01d38e
Boy	f2e40628-2a31-47c5-b9f5-c75d5d544b39
Jim James	b7c4125d-2867-4e29-ba44-b19a69309c68
Aly & AJ	fa4ad5f5-568e-498f-ba98-9ffc18e54ff3
Peter Frampton	638206ee-0e3d-47cf-9769-d73330b15a87
Robert Miles	e83144dd-bb95-49fe-b1dd-00bab25cca9e
Quasimoto	b614843c-bec3-421f-9af1-03169cdd4b63
Laura Branigan	917976a6-75b1-46af-b57b-71f13de20422
Big Brother & The Holding Company	3cf5a3be-25ef-4408-98fe-e66fee536be1
The Ataris	57805d77-f947-4851-b7fb-78baad154451
Brandi Carlile	baf05baf-69fb-47dd-93c2-033536b8c385
Cœur de Pirate	130e7bd0-6d34-48a9-822f-03eff7ea95d4
L'Impératrice	abc31be8-02b2-4bb1-867d-604d50b7be78
Alexi Murdoch	750e9439-2e5d-4afd-92cc-d23183cd7606
Koop	f969f986-97df-4fa0-8cef-ffccd098ff50
Ash	c3f93741-ba7c-4f13-b3e4-b21c482f1960
Ten Years After	73faa89a-ee00-4e40-b68e-80e4891dbc45
Senses Fail	b4946461-dacb-4aa9-a77c-7b3231317794
Skylar Grey	bd01c9d7-89dd-4cb4-9baa-a43bfa292bed
Klaus Badelt	74ba575f-3420-4d62-8e48-ac473d3c4282
Loreen	1e234774-8e37-4378-b01d-b7dd6ced769c
Red Fang	fb2cc158-0ad2-4dc5-a6b6-b2a1a8e2fe65
Dead by April	5578d1ad-02db-4b17-ada1-32d1aa4efd49
The Spinners	fd2b6371-5b61-4068-8baa-9c333c97dfd7
Grace	ecbacc9c-2d18-4bdb-966d-a147931df3d2
Guts	a1f8f29c-4163-48d1-9469-35f74e61ee4e
Ashanti	b0e304ab-ab52-4e4c-bff5-eb0dff0b3d09
Bill Evans Trio	d0630a08-3b40-4cb4-9f48-7d525262c1f6
Harry Belafonte	49c48b7f-1ff1-4f02-a1aa-ca1254b46ef2
Gladys Knight & The Pips	ca825016-f7fd-4ccf-a523-6ee36ea88828
St. Germain	9a04dc8c-82f1-457a-a25a-3ff19e1b471e
The J. Geils Band	43b9b30b-f719-464a-8bf3-07c294c257b2
The Echelon Effect	40c3203c-ae94-4106-bc4b-ccb41c981292
Title Fight	1154d345-8061-4d04-a52a-6214288523ac
Bad Brains	e919b253-da5b-4aae-a444-6a368376a2d6
Lone	cb8fc40c-bde5-4a84-94e4-ee1d4de385be
Pantha du Prince	ac18992d-d90c-41d0-b56b-66fe1d51608e
Stick to Your Guns	07ef6bdd-20c8-4f2b-ac87-463f65b90768
Aimee Mann	db3c0a20-bf05-4b30-ac22-f294aea24172
Walk Off the Earth	e2a5eaeb-7de7-4ffe-a519-e18e427a5060
Mother Mother	69681b02-05b8-4685-80cb-e98983b7a96f
Torres	a6b08ab1-3927-4644-ba6e-48e565ee3872
Joss Stone	dbbc47a5-1338-4830-9298-a8d0b11c0a46
DANGERDOOM	be0cb2f2-71c3-4e95-a584-c19248951ff4
Vitamin String Quartet	56cfe6aa-b464-43d2-bec7-8ec52f313e7d
PINK GUY	16c30e33-0f97-4146-9bec-dc21d074eaec
Andy Shauf	7a3809ff-b299-441b-a963-1c7bd635db78
Panama	cac3fe93-296e-4958-9619-1a1dd58f06e4
Róisín Murphy	4c56405d-ba8e-4283-99c3-1dc95bdd50e7
The Waterboys	21666405-49f8-44f6-94bb-e064f202f7ba
POLIÇA	9357482a-9517-456e-b949-e7370e926034
FloFilz	8f38496b-1b22-4633-a61a-cfdfdd1c9892
Black Marble	fd7d4ed7-1a14-4b5b-b8f2-074888187ebc
ABC	f4ddb7f1-bcaa-4f45-890f-291af5ea3617
Florida Georgia Line	c16817df-0160-490d-a437-c128cbca9218
Alex Clare	e8c8a3c3-29b6-421e-b977-fb6796231d41
Jonas Brothers	6e019bc6-5c23-4935-94f0-4a896631d846
Balthazar	91511517-ef93-4d71-a0f0-c858272af4a7
El Michels Affair	dbf0a5c5-3665-4495-b13b-99438a6a0900
Tim Maia	446ac261-09ae-43f4-a7e1-2c753c0813ce
Paul van Dyk	092ca127-2e07-4cbd-9cba-e412b4ddddd9
Devin Townsend	93e8c41e-8e4f-4d08-bbf5-bc1a903b2423
Pia Mia	f9b857d0-3115-486a-8a87-1e8c11ad7d46
Saba	c2311581-df24-451e-8232-a9dcee3bfa62
植松伸夫	92bb085a-2924-4479-b627-181a1835d2f5
Example	ddeb3502-8693-4619-b41d-263105f84477
Tchami	374a63ed-2502-495a-8e31-139e3ed7507e
